REGION,TIMESLICE,FUEL,YEAR,VALUE
"SC","TM07","COMELC",2037,0.000855473511638805
"SC","TM07","COMELC",2038,0.000860820292214698
"SC","TM07","COMELC",2039,0.00086622055331112
"SC","TM07","COMELC",2040,0.000871674828634469
"SC","TM07","COMELC",2041,0.000877183620496649
"SC","TM07","COMELC",2042,0.000882747525393046
"SC","TM07","COMELC",2043,0.000888367061332811
"SC","TM07","COMELC",2044,0.000900380541195839
"SC","TM07","COMELC",2045,0.000912394021058867
"SC","TM07","COMELC",2046,0.000924407500921895
"SC","TM07","COMELC",2047,0.000936420980784923
"SC","TM07","COMELC",2048,0.000948434460647951
"SC","TM07","COMELC",2049,0.000960447940510979
"SC","TM07","COMELC",2050,0.000972461420374007
"SC","TM07","RESELC",2019,0.000318160263012133
"SC","TM07","RESELC",2020,0.000325188108860997
"SC","TM07","RESELC",2021,0.000332418041067739
"SC","TM07","RESELC",2022,0.000339857986742094
"SC","TM07","RESELC",2023,0.000345166324760084
"SC","TM07","RESELC",2024,0.000358705263086572
"SC","TM07","RESELC",2025,0.000372587782755396
"SC","TM07","RESELC",2026,0.000382429721165691
"SC","TM07","RESELC",2027,0.000392299804739857
"SC","TM07","RESELC",2028,0.000402198237542105
"SC","TM07","RESELC",2029,0.00041212525503114
"SC","TM07","RESELC",2030,0.000422081045573926
"SC","TM07","RESELC",2031,0.000426895249953603
"SC","TM07","RESELC",2032,0.000431766529523372
"SC","TM07","RESELC",2033,0.000436695574962101
"SC","TM07","RESELC",2034,0.000441683124040399
"SC","TM07","RESELC",2035,0.000446729898831628
"SC","TM07","RESELC",2036,0.000451836605711903
"SC","TM07","RESELC",2037,0.00045700399814908
"SC","TM07","RESELC",2038,0.000462232845308262
"SC","TM07","RESELC",2039,0.000467523900657305
"SC","TM07","RESELC",2040,0.000472877917664065
"SC","TM07","RESELC",2041,0.000478295696888139
"SC","TM07","RESELC",2042,0.000483778023191877
"SC","TM07","RESELC",2043,0.000489325697134876
"SC","TM07","RESELC",2044,0.00049594290300222
"SC","TM07","RESELC",2045,0.000502560108869564
"SC","TM07","RESELC",2046,0.000509177299039661
"SC","TM07","RESELC",2047,0.000515794504907005
"SC","TM07","RESELC",2048,0.000522411710774349
"SC","TM07","RESELC",2049,0.000529028916641693
"SC","TM07","RESELC",2050,0.000535646122509037
"SC","TM07","TX",2025,5.1687482968225e-05
"SC","TM07","TX",2026,5.96019886397e-05
"SC","TM07","TX",2027,6.7438303235875e-05
"SC","TM07","TX",2028,7.535257677155e-05
"SC","TM07","TX",2029,8.327250861735e-05
"SC","TM07","TX",2030,8.9774932217425e-05
"SC","TM07","TX",2031,9.42895769621e-05
"SC","TM07","TX",2032,9.838029337435e-05
"SC","TM07","TX",2033,0.00010235585108515
"SC","TM07","TX",2034,0.000105870145289025
"SC","TM07","TX",2035,0.000109090894101475
"SC","TM07","TX",2036,0.0001120199159196
"SC","TM07","TX",2037,0.0001147612849604
"SC","TM07","TX",2038,0.000117066557883925
"SC","TM07","TX",2039,0.000119332493461675
"SC","TM07","TX",2040,0.000121245369832275
"SC","TM07","TX",2041,0.000123188888128475
"SC","TM07","TX",2042,0.00012513239675235
"SC","TM07","TX",2043,0.000127075905376225
"SC","TM07","TX",2044,0.000129019423672425
"SC","TM07","TX",2045,0.0001309629322963
"SC","TM07","TX",2046,0.0001329064505925
"SC","TM07","TX",2047,0.000134849959216375
"SC","TM07","TX",2048,0.00013679346784025
"SC","TM07","TX",2049,0.00013873698613645
"SC","TM07","TX",2050,0.000140680494760325
"SC","TM08","COMELC",2019,0.000385061331729096
"SC","TM08","COMELC",2020,0.000286901629908444
"SC","TM08","COMELC",2021,0.000300870645773922
"SC","TM08","COMELC",2022,0.00039989013778332
"SC","TM08","COMELC",2023,0.000408115341294372
"SC","TM08","COMELC",2024,0.000422375334845796
"SC","TM08","COMELC",2025,0.000436654761206616
"SC","TM08","COMELC",2026,0.00045067446544905
"SC","TM08","COMELC",2027,0.000464694169691484
"SC","TM08","COMELC",2028,0.000478713883640616
"SC","TM08","COMELC",2029,0.00049273358788305
"SC","TM08","COMELC",2030,0.000506753292125484
"SC","TM08","COMELC",2031,0.000509837139200178
"SC","TM08","COMELC",2032,0.00051295181474772
"SC","TM08","COMELC",2033,0.000516097639089144
"SC","TM08","COMELC",2034,0.000519274922838786
"SC","TM08","COMELC",2035,0.000522483976610982
"SC","TM08","COMELC",2036,0.000525725120726766
"SC","TM08","COMELC",2037,0.00052899868521387
"SC","TM08","COMELC",2038,0.000532304970979932
"SC","TM08","COMELC",2039,0.00053564432746608
"SC","TM08","COMELC",2040,0.000539017084700046
"SC","TM08","COMELC",2041,0.000542423553296166
"SC","TM08","COMELC",2042,0.000545864102108964
"SC","TM08","COMELC",2043,0.000549339051459474
"SC","TM08","COMELC",2044,0.000556767820399626
"SC","TM08","COMELC",2045,0.000564196589339778
"SC","TM08","COMELC",2046,0.00057162535827993
"SC","TM08","COMELC",2047,0.000579054127220082
"SC","TM08","COMELC",2048,0.000586482896160234
"SC","TM08","COMELC",2049,0.000593911665100386
"SC","TM08","COMELC",2050,0.000601340434040538
"SC","TM08","RESELC",2019,0.000196740586974222
"SC","TM08","RESELC",2020,0.000201086392149198
"SC","TM08","RESELC",2021,0.000205557161354226
"SC","TM08","RESELC",2022,0.000210157796471796
"SC","TM08","RESELC",2023,0.000213440310534456
"SC","TM08","RESELC",2024,0.000221812376386248
"SC","TM08","RESELC",2025,0.000230396902443864
"SC","TM08","RESELC",2026,0.000236482856489394
"SC","TM08","RESELC",2027,0.000242586214644438
"SC","TM08","RESELC",2028,0.00024870710309607
"SC","TM08","RESELC",2029,0.00025484566744476
"SC","TM08","RESELC",2030,0.000261002024170884
"SC","TM08","RESELC",2031,0.000263978981087202
"SC","TM08","RESELC",2032,0.000266991231557448
"SC","TM08","RESELC",2033,0.000270039202676334
"SC","TM08","RESELC",2034,0.000273123350658666
"SC","TM08","RESELC",2035,0.000276244122012552
"SC","TM08","RESELC",2036,0.000279401953539402
"SC","TM08","RESELC",2037,0.00028259731116072
"SC","TM08","RESELC",2038,0.000285830670504708
"SC","TM08","RESELC",2039,0.00028910249749287
"SC","TM08","RESELC",2040,0.00029241325804671
"SC","TM08","RESELC",2041,0.000295763447207826
"SC","TM08","RESELC",2042,0.000299153550311118
"SC","TM08","RESELC",2043,0.000302584062398184
"SC","TM08","RESELC",2044,0.00030667594035348
"SC","TM08","RESELC",2045,0.000310767818308776
"SC","TM08","RESELC",2046,0.000314859686557374
"SC","TM08","RESELC",2047,0.00031895156451267
"SC","TM08","RESELC",2048,0.000323043442467966
"SC","TM08","RESELC",2049,0.000327135320423262
"SC","TM08","RESELC",2050,0.000331227198378558
"SC","TM08","TX",2025,0.000100913662058592
"SC","TM08","TX",2026,0.000116365792919424
"SC","TM08","TX",2027,0.00013166526500688
"SC","TM08","TX",2028,0.000147116942650176
"SC","TM08","TX",2029,0.000162579667470912
"SC","TM08","TX",2030,0.000175274876060256
"SC","TM08","TX",2031,0.000184089182888832
"SC","TM08","TX",2032,0.000192075820076352
"SC","TM08","TX",2033,0.000199837623597888
"SC","TM08","TX",2034,0.000206698864991328
"SC","TM08","TX",2035,0.000212986993926432
"SC","TM08","TX",2036,0.000218705560607232
"SC","TM08","TX",2037,0.000224057757562368
"SC","TM08","TX",2038,0.000228558528723936
"SC","TM08","TX",2039,0.000232982498397216
"SC","TM08","TX",2040,0.000236717161966368
"SC","TM08","TX",2041,0.000240511650250272
"SC","TM08","TX",2042,0.000244306119650112
"SC","TM08","TX",2043,0.000248100589049952
"SC","TM08","TX",2044,0.000251895077333856
"SC","TM08","TX",2045,0.000255689546733696
"SC","TM08","TX",2046,0.0002594840350176
"SC","TM08","TX",2047,0.00026327850441744
"SC","TM08","TX",2048,0.00026707297381728
"SC","TM08","TX",2049,0.000270867462101184
"SC","TM08","TX",2050,0.000274661931501024
"SC","TM09","COMELC",2019,0.000319074753252992
"SC","TM09","COMELC",2020,0.000237736327249088
"SC","TM09","COMELC",2021,0.000249311522998944
"SC","TM09","COMELC",2022,0.00033136240003264
"SC","TM09","COMELC",2023,0.000338178079937344
"SC","TM09","COMELC",2024,0.000349994389571392
"SC","TM09","COMELC",2025,0.000361826801884032
"SC","TM09","COMELC",2026,0.0003734439997256
"SC","TM09","COMELC",2027,0.000385061197567168
"SC","TM09","COMELC",2028,0.000396678403452032
"SC","TM09","COMELC",2029,0.0004082956012936
"SC","TM09","COMELC",2030,0.000419912799135168
"SC","TM09","COMELC",2031,0.000422468178404256
"SC","TM09","COMELC",2032,0.00042504910318144
"SC","TM09","COMELC",2033,0.000427655838895488
"SC","TM09","COMELC",2034,0.000430288642931872
"SC","TM09","COMELC",2035,0.000432947772676064
"SC","TM09","COMELC",2036,0.000435633493556832
"SC","TM09","COMELC",2037,0.00043834607904624
"SC","TM09","COMELC",2038,0.000441085778486464
"SC","TM09","COMELC",2039,0.00044385288143616
"SC","TM09","COMELC",2040,0.000446647661367392
"SC","TM09","COMELC",2041,0.000449470375665632
"SC","TM09","COMELC",2042,0.000452321329976128
"SC","TM09","COMELC",2043,0.000455200789727648
"SC","TM09","COMELC",2044,0.000461356517195552
"SC","TM09","COMELC",2045,0.000467512244663456
"SC","TM09","COMELC",2046,0.00047366797213136
"SC","TM09","COMELC",2047,0.000479823699599264
"SC","TM09","COMELC",2048,0.000485979427067168
"SC","TM09","COMELC",2049,0.000492135154535072
"SC","TM09","COMELC",2050,0.000498290882002976
"SC","TM09","RESELC",2019,0.000163025858664544
"SC","TM09","RESELC",2020,0.000166626938803296
"SC","TM09","RESELC",2021,0.000170331568334752
"SC","TM09","RESELC",2022,0.000174143809123392
"SC","TM09","RESELC",2023,0.000176863810531712
"SC","TM09","RESELC",2024,0.000183801185504896
"SC","TM09","RESELC",2025,0.000190914612140928
"SC","TM09","RESELC",2026,0.000195957638083488
"SC","TM09","RESELC",2027,0.000201015085655776
"SC","TM09","RESELC",2028,0.00020608705942064
"SC","TM09","RESELC",2029,0.00021117368002752
"SC","TM09","RESELC",2030,0.000216275043995968
"SC","TM09","RESELC",2031,0.000218741850489504
"SC","TM09","RESELC",2032,0.000221237902407296
"SC","TM09","RESELC",2033,0.000223763553654368
"SC","TM09","RESELC",2034,0.000226319182265632
"SC","TM09","RESELC",2035,0.000228905158232704
"SC","TM09","RESELC",2036,0.000231521843503904
"SC","TM09","RESELC",2037,0.00023416962415744
"SC","TM09","RESELC",2038,0.000236848894314816
"SC","TM09","RESELC",2039,0.00023956004005424
"SC","TM09","RESELC",2040,0.00024230344745392
"SC","TM09","RESELC",2041,0.000245079526721952
"SC","TM09","RESELC",2042,0.000247888680023136
"SC","TM09","RESELC",2043,0.000250731317565568
"SC","TM09","RESELC",2044,0.00025412198508096
"SC","TM09","RESELC",2045,0.000257512652596352
"SC","TM09","RESELC",2046,0.000260903312068448
"SC","TM09","RESELC",2047,0.00026429397958384
"SC","TM09","RESELC",2048,0.000267684647099232
"SC","TM09","RESELC",2049,0.000271075314614624
"SC","TM09","RESELC",2050,0.000274465982130016
"SC","TM09","TX",2025,0.000116560554488093
"SC","TM09","TX",2026,0.000134408573323396
"SC","TM09","TX",2027,0.000152080263295895
"SC","TM09","TX",2028,0.000169927758641254
"SC","TM09","TX",2029,0.000187788014053998
"SC","TM09","TX",2030,0.000202451643559949
"SC","TM09","TX",2031,0.000212632628675428
"SC","TM09","TX",2032,0.000221857612092758
"SC","TM09","TX",2033,0.000230822900873702
"SC","TM09","TX",2034,0.000238747993323837
"SC","TM09","TX",2035,0.000246011110927703
"SC","TM09","TX",2036,0.000252616354356528
"SC","TM09","TX",2037,0.000258798421601872
"SC","TM09","TX",2038,0.000263997047551169
"SC","TM09","TX",2039,0.000269106963767039
"SC","TM09","TX",2040,0.000273420695402247
"SC","TM09","TX",2041,0.000277803527710063
"SC","TM09","TX",2042,0.000282186338205798
"SC","TM09","TX",2043,0.000286569148701533
"SC","TM09","TX",2044,0.000290951981009349
"SC","TM09","TX",2045,0.000295334791505084
"SC","TM09","TX",2046,0.0002997176238129
"SC","TM09","TX",2047,0.000304100434308635
"SC","TM09","TX",2048,0.00030848324480437
"SC","TM09","TX",2049,0.000312866077112186
"SC","TM09","TX",2050,0.000317248887607921
"SC","TM10","COMELC",2019,0.000279923266247416
"SC","TM10","COMELC",2020,0.000208565323801924
"SC","TM10","COMELC",2021,0.000218720206219662
"SC","TM10","COMELC",2022,0.00029070317968772
"SC","TM10","COMELC",2023,0.000296682553991612
"SC","TM10","COMELC",2024,0.000307048964853116
"SC","TM10","COMELC",2025,0.000317429502543336
"SC","TM10","COMELC",2026,0.00032762123326255
"SC","TM10","COMELC",2027,0.000337812963981764
"SC","TM10","COMELC",2028,0.000348004701757336
"SC","TM10","COMELC",2029,0.00035819643247655
"SC","TM10","COMELC",2030,0.000368388163195764
"SC","TM10","COMELC",2031,0.000370629989301438
"SC","TM10","COMELC",2032,0.00037289422640012
"SC","TM10","COMELC",2033,0.000375181107351624
"SC","TM10","COMELC",2034,0.000377490857959406
"SC","TM10","COMELC",2035,0.000379823704026922
"SC","TM10","COMELC",2036,0.000382179878413986
"SC","TM10","COMELC",2037,0.00038455962103677
"SC","TM10","COMELC",2038,0.000386963150642372
"SC","TM10","COMELC",2039,0.00038939072125968
"SC","TM10","COMELC",2040,0.000391842572804866
"SC","TM10","COMELC",2041,0.000394318931081386
"SC","TM10","COMELC",2042,0.000396820064230844
"SC","TM10","COMELC",2043,0.000399346205113054
"SC","TM10","COMELC",2044,0.000404746605243046
"SC","TM10","COMELC",2045,0.000410147005373038
"SC","TM10","COMELC",2046,0.00041554740550303
"SC","TM10","COMELC",2047,0.000420947805633022
"SC","TM10","COMELC",2048,0.000426348205763014
"SC","TM10","COMELC",2049,0.000431748605893006
"SC","TM10","COMELC",2050,0.000437149006022998
"SC","TM10","RESELC",2019,0.000143022067320962
"SC","TM10","RESELC",2020,0.000146181283473858
"SC","TM10","RESELC",2021,0.000149431343179646
"SC","TM10","RESELC",2022,0.000152775809899116
"SC","TM10","RESELC",2023,0.000155162058483976
"SC","TM10","RESELC",2024,0.000161248195484408
"SC","TM10","RESELC",2025,0.000167488782048744
"SC","TM10","RESELC",2026,0.000171913012669374
"SC","TM10","RESELC",2027,0.000176349895339898
"SC","TM10","RESELC",2028,0.00018079952179297
"SC","TM10","RESELC",2029,0.00018526199787396
"SC","TM10","RESELC",2030,0.000189737408259164
"SC","TM10","RESELC",2031,0.000191901529750542
"SC","TM10","RESELC",2032,0.000194091308159608
"SC","TM10","RESELC",2033,0.000196307053966114
"SC","TM10","RESELC",2034,0.000198549098818886
"SC","TM10","RESELC",2035,0.000200817767310392
"SC","TM10","RESELC",2036,0.000203113376976742
"SC","TM10","RESELC",2037,0.00020543626652312
"SC","TM10","RESELC",2038,0.000207786781711068
"SC","TM10","RESELC",2039,0.00021016526124577
"SC","TM10","RESELC",2040,0.00021257204383241
"SC","TM10","RESELC",2041,0.000215007489345246
"SC","TM10","RESELC",2042,0.000217471950602178
"SC","TM10","RESELC",2043,0.000219965787477464
"SC","TM10","RESELC",2044,0.00022294040930508
"SC","TM10","RESELC",2045,0.000225915031132696
"SC","TM10","RESELC",2046,0.000228889645903954
"SC","TM10","RESELC",2047,0.00023186426773157
"SC","TM10","RESELC",2048,0.000234838889559186
"SC","TM10","RESELC",2049,0.000237813511386802
"SC","TM10","RESELC",2050,0.000240788133214418
"SC","TM10","TX",2025,8.2981267827227e-05
"SC","TM10","TX",2026,9.5687549447644e-05
"SC","TM10","TX",2027,0.000108268299813905
"SC","TM10","TX",2028,0.000120974208753706
"SC","TM10","TX",2029,0.000133689201783522
"SC","TM10","TX",2030,0.000144128467216811
"SC","TM10","TX",2031,0.000151376468535292
"SC","TM10","TX",2032,0.000157943877407162
"SC","TM10","TX",2033,0.000164326405636778
"SC","TM10","TX",2034,0.000169968401954043
"SC","TM10","TX",2035,0.000175139128104017
"SC","TM10","TX",2036,0.000179841503418192
"SC","TM10","TX",2037,0.000184242613039408
"SC","TM10","TX",2038,0.000187943595538391
"SC","TM10","TX",2039,0.000191581424201321
"SC","TM10","TX",2040,0.000194652436704033
"SC","TM10","TX",2041,0.000197772643048057
"SC","TM10","TX",2042,0.000200892833863722
"SC","TM10","TX",2043,0.000204013024679387
"SC","TM10","TX",2044,0.000207133231023411
"SC","TM10","TX",2045,0.000210253421839076
"SC","TM10","TX",2046,0.0002133736281831
"SC","TM10","TX",2047,0.000216493818998765
"SC","TM10","TX",2048,0.00021961400981443
"SC","TM10","TX",2049,0.000222734216158454
"SC","TM10","TX",2050,0.000225854406974119
"SC","TM11","COMELC",2019,0.00046333241134004
"SC","TM11","COMELC",2020,0.00034521987291206
"SC","TM11","COMELC",2021,0.00036202835839653
"SC","TM11","COMELC",2022,0.0004811754558118
"SC","TM11","COMELC",2023,0.00049107258923578
"SC","TM11","COMELC",2024,0.00050823119918554
"SC","TM11","COMELC",2025,0.00052541319203484
"SC","TM11","COMELC",2026,0.00054228266927825
"SC","TM11","COMELC",2027,0.00055915214652166
"SC","TM11","COMELC",2028,0.00057602163544484
"SC","TM11","COMELC",2029,0.00059289111268825
"SC","TM11","COMELC",2030,0.00060976058993166
"SC","TM11","COMELC",2031,0.00061347128789997
"SC","TM11","COMELC",2032,0.0006172190808178
"SC","TM11","COMELC",2033,0.00062100435411756
"SC","TM11","COMELC",2034,0.00062482748155189
"SC","TM11","COMELC",2035,0.00062868883687343
"SC","TM11","COMELC",2036,0.00063258880551459
"SC","TM11","COMELC",2037,0.00063652778458755
"SC","TM11","COMELC",2038,0.00064050613616518
"SC","TM11","COMELC",2039,0.0006445242807192
"SC","TM11","COMELC",2040,0.00064858261536179
"SC","TM11","COMELC",2041,0.00065268151384559
"SC","TM11","COMELC",2042,0.00065682142000186
"SC","TM11","COMELC",2043,0.00066100271926301
"SC","TM11","COMELC",2044,0.00066994152755849
"SC","TM11","COMELC",2045,0.00067888033585397
"SC","TM11","COMELC",2046,0.00068781914414945
"SC","TM11","COMELC",2047,0.00069675795244493
"SC","TM11","COMELC",2048,0.00070569676074041
"SC","TM11","COMELC",2049,0.00071463556903589
"SC","TM11","COMELC",2050,0.00072357437733137
"SC","TM11","RESELC",2019,0.00023673187375603
"SC","TM11","RESELC",2020,0.00024196104694227
"SC","TM11","RESELC",2021,0.00024734058548749
"SC","TM11","RESELC",2022,0.00025287638767554
"SC","TM11","RESELC",2023,0.00025682613549644
"SC","TM11","RESELC",2024,0.00026689998384052
"SC","TM11","RESELC",2025,0.00027722947899036
"SC","TM11","RESELC",2026,0.00028455251958381
"SC","TM11","RESELC",2027,0.00029189650200487
"SC","TM11","RESELC",2028,0.00029926157809055
"SC","TM11","RESELC",2029,0.0003066479230374
"SC","TM11","RESELC",2030,0.00031405567700266
"SC","TM11","RESELC",2031,0.00031763775734373
"SC","TM11","RESELC",2032,0.00032126230532852
"SC","TM11","RESELC",2033,0.00032492983486691
"SC","TM11","RESELC",2034,0.00032864089490809
"SC","TM11","RESELC",2035,0.00033239602272148
"SC","TM11","RESELC",2036,0.00033619574389673
"SC","TM11","RESELC",2037,0.0003400406190628
"SC","TM11","RESELC",2038,0.00034393122052842
"SC","TM11","RESELC",2039,0.00034786810892255
"SC","TM11","RESELC",2040,0.00035185184487415
"SC","TM11","RESELC",2041,0.00035588302405149
"SC","TM11","RESELC",2042,0.00035996223044307
"SC","TM11","RESELC",2043,0.00036409005971716
"SC","TM11","RESELC",2044,0.0003690136901202
"SC","TM11","RESELC",2045,0.00037393732052324
"SC","TM11","RESELC",2046,0.00037886093924651
"SC","TM11","RESELC",2047,0.00038378456964955
"SC","TM11","RESELC",2048,0.00038870820005259
"SC","TM11","RESELC",2049,0.00039363183045563
"SC","TM11","RESELC",2050,0.00039855546085867
"SC","TM11","TX",2025,1.9143514387579e-05
"SC","TM11","TX",2026,2.2074813117788e-05
"SC","TM11","TX",2027,2.4977152187185e-05
"SC","TM11","TX",2028,2.7908364941162e-05
"SC","TM11","TX",2029,3.0841673365794e-05
"SC","TM11","TX",2030,3.3249978676747e-05
"SC","TM11","TX",2031,3.4922069513084e-05
"SC","TM11","TX",2032,3.6437149838074e-05
"SC","TM11","TX",2033,3.7909578787306e-05
"SC","TM11","TX",2034,3.9211169381211e-05
"SC","TM11","TX",2035,4.0404039447409e-05
"SC","TM11","TX",2036,4.1488862466384e-05
"SC","TM11","TX",2037,4.2504184448816e-05
"SC","TM11","TX",2038,4.3357989332407e-05
"SC","TM11","TX",2039,4.4197224827017e-05
"SC","TM11","TX",2040,4.4905697637441e-05
"SC","TM11","TX",2041,4.5625519310489e-05
"SC","TM11","TX",2042,4.6345337401194e-05
"SC","TM11","TX",2043,4.7065155491899e-05
"SC","TM11","TX",2044,4.7784977164947e-05
"SC","TM11","TX",2045,4.8504795255652e-05
"SC","TM11","TX",2046,4.92246169287e-05
"SC","TM11","TX",2047,4.9944435019405e-05
"SC","TM11","TX",2048,5.066425311011e-05
"SC","TM11","TX",2049,5.1384074783158e-05
"SC","TM11","TX",2050,5.2103892873863e-05
