REGION,TECHNOLOGY,FUEL,YEAR,VALUE
"SC","PWRDIST","ELC002",2029,0.0770168452310506
"SC","PWRDIST","ELC002",2030,0.0790954162372862
"SC","PWRDIST","ELC002",2031,0.0797198102391595
"SC","PWRDIST","ELC002",2032,0.0803510162410531
"SC","PWRDIST","ELC002",2033,0.0809891112429673
"SC","PWRDIST","ELC002",2034,0.0816341742449025
"SC","PWRDIST","ELC002",2035,0.0822862832468588
"SC","PWRDIST","ELC002",2036,0.0829455162488366
"SC","PWRDIST","ELC002",2037,0.0836119552508358
"SC","PWRDIST","ELC002",2038,0.0842856802528571
"SC","PWRDIST","ELC002",2039,0.0900670278515975
"SC","PWRDIST","ELC002",2040,0.0911501787453151
"SC","PWRDIST","ELC002",2041,0.0863514042590543
"SC","PWRDIST","ELC002",2042,0.0987425410958503
"SC","PWRDIST","ELC002",2043,0.0877665212632995
"SC","PWRDIST","ELC002",2044,0.0974108411870114
"SC","PWRDIST","ELC002",2045,0.0913135337455127
"SC","PWRDIST","ELC002",2046,0.114037208332208
"SC","PWRDIST","ELC002",2047,0.0946263764494207
"SC","PWRDIST","ELC002",2048,0.113470493640654
"SC","PWRDIST","ELC002",2049,0.0951521270017249
"SC","PWRDIST","ELC002",2050,0.11897048455041
"SC","PWRSOLDIST","ELC001",2019,0.00163219099999996
"SC","PWRSOLDIST","ELC001",2020,0.00163219099999996
"SC","PWRSOLDIST","ELC001",2021,0.00163219099999996
"SC","PWRSOLDIST","ELC001",2022,0.00163219099999996
"SC","PWRSOLDIST","ELC001",2023,0.00163219099999996
"SC","PWRSOLDIST","ELC001",2024,0.00163219099999996
"SC","PWRSOLDIST","ELC001",2025,0.000893174794769101
"SC","PWRSOLDIST","ELC001",2026,0.00150964038619059
"SC","PWRSOLDIST","ELC001",2027,0.000813250569931209
"SC","PWRSOLDIST","ELC001",2028,0.000992053900257967
"SC","PWRSOLDIST","ELC001",2029,0.00110530177229378
"SC","PWRSOLDIST","ELC001",2030,0.00145229826874641
"SC","PWRSOLDIST","ELC001",2031,0.00121942336477322
"SC","PWRSOLDIST","ELC001",2032,0.00106472565678074
"SC","PWRSOLDIST","ELC001",2033,0.00156560941322258
"SC","PWRSOLDIST","ELC001",2034,0.00150335135696363
"SC","PWRSOLDIST","ELC001",2035,0.00151196865113406
"SC","PWRSOLDIST","ELC001",2036,0.0018
"SC","PWRSOLDIST","ELC001",2037,0.0018
"SC","PWRSOLDIST","ELC001",2038,0.0018
"SC","PWRSOLDIST","ELC001",2039,0.0018
"SC","PWRSOLDIST","ELC001",2040,0.0018
"SC","PWRSOLDIST","ELC001",2041,0.0022
"SC","PWRSOLDIST","ELC001",2042,0.0022
"SC","PWRSOLDIST","ELC001",2043,0.0022
"SC","PWRSOLDIST","ELC001",2044,0.0022
